system:index,defo,elevation,rand,slope,treecover2000,.geo,lon,lat,dist_to_nearest_road_m,gfw_integrated_alert_b1,gfw_integrated_alert_present,district,split,label_std
000000000000000000d0,0,774,0.9928556878074228,8,66,"{""type"":""Point"",""coordinates"":[108.46268798200272,14.221767717839219]}",108.46268798200272,14.22176771783922,240.9775587036497,0.0,0,KBang,test,0
00000000000000000148,0,874,0.8802575762419795,10,66,"{""type"":""Point"",""coordinates"":[108.48262908191373,14.364329637618932]}",108.48262908191371,14.364329637618932,1024.758362605853,0.0,0,KBang,test,0
000000000000000000fe,0,576,0.8247086273199619,8,67,"{""type"":""Point"",""coordinates"":[108.55970464362254,14.205059466191951]}",108.55970464362254,14.205059466191951,226.10403960686764,0.0,0,KBang,test,0
00000000000000000106,0,1057,0.9923161499317108,28,68,"{""type"":""Point"",""coordinates"":[108.43304387819943,14.40448384260521]}",108.43304387819944,14.40448384260521,99.33440640852716,0.0,0,KBang,test,0
0000000000000000003f,0,517,0.8549522365745277,7,70,"{""type"":""Point"",""coordinates"":[108.56617479925109,14.049561694256187]}",108.56617479925109,14.049561694256187,120.07048165439744,0.0,0,KBang,test,0
0000000000000000010e,0,879,0.9274129183767398,20,72,"{""type"":""Point"",""coordinates"":[108.43007857599888,14.319323930686505]}",108.43007857599888,14.319323930686505,3047.142389743658,0.0,0,KBang,test,0
0000000000000000005d,0,634,0.9017324887148536,22,72,"{""type"":""Point"",""coordinates"":[108.6065965503006,14.204519914964486]}",108.6065965503006,14.204519914964486,11.064213056525748,0.0,0,KBang,test,0
00000000000000000157,0,1090,0.911377427924573,22,74,"{""type"":""Point"",""coordinates"":[108.47885668242252,14.128523455710612]}",108.47885668242252,14.128523455710612,2330.4044701703406,0.0,0,KBang,test,0
00000000000000000080,0,885,0.8027951862078687,22,75,"{""type"":""Point"",""coordinates"":[108.4831686331412,14.059532244211693]}",108.4831686331412,14.059532244211692,2794.3757413595304,0.0,0,KBang,test,0
0000000000000000003d,0,632,0.9764492349826814,7,76,"{""type"":""Point"",""coordinates"":[108.48990633483297,14.209371416910637]}",108.48990633483297,14.209371416910637,208.05010974925756,0.0,0,KBang,test,0
00000000000000000052,0,630,0.8256091603729871,8,76,"{""type"":""Point"",""coordinates"":[108.49206453974283,14.196975115982058]}",108.49206453974284,14.196975115982058,153.8745736364153,0.0,0,KBang,test,0
000000000000000000f5,0,848,0.8100403769741454,16,76,"{""type"":""Point"",""coordinates"":[108.57398714429672,14.399092789431597]}",108.57398714429672,14.399092789431595,1966.0580569233489,0.0,0,KBang,test,0
000000000000000000a8,0,831,0.96346534582792,11,77,"{""type"":""Point"",""coordinates"":[108.60956185250112,14.475361253849737]}",108.60956185250112,14.475361253849735,6587.857253250105,0.0,0,KBang,test,0
00000000000000000115,0,983,0.9253096700373148,20,78,"{""type"":""Point"",""coordinates"":[108.32497756416915,14.33765083601617]}",108.32497756416916,14.33765083601617,710.8486197889553,0.0,0,KBang,test,0
0000000000000000013a,0,922,0.9992177700247328,29,78,"{""type"":""Point"",""coordinates"":[108.4230733282439,14.35139378546289]}",108.4230733282439,14.35139378546289,3352.646417340957,0.0,0,KBang,test,0
00000000000000000124,0,1102,0.8650611413585113,3,81,"{""type"":""Point"",""coordinates"":[108.43681627769064,14.516594561290951]}",108.43681627769064,14.516594561290953,202.16764768819584,0.0,0,KBang,test,0
00000000000000000161,0,618,0.9190210946730912,6,81,"{""type"":""Point"",""coordinates"":[108.5920465035632,14.184846361116685]}",108.5920465035632,14.184846361116684,482.9112018803006,0.0,0,KBang,test,0
00000000000000000063,0,1074,0.9100099810563264,30,81,"{""type"":""Point"",""coordinates"":[108.36081981843675,14.459460099493148]}",108.36081981843677,14.459460099493148,2703.402025625845,0.0,0,KBang,test,0
00000000000000000073,0,649,0.8484154983822795,3,82,"{""type"":""Point"",""coordinates"":[108.62869585512146,14.14226640515733]}",108.62869585512146,14.14226640515733,303.87928367638955,0.0,0,KBang,test,0
00000000000000000178,0,1065,0.804965204974859,4,82,"{""type"":""Point"",""coordinates"":[108.42522707405271,14.363790086391466]}",108.42522707405271,14.363790086391466,2329.3316430236728,0.0,0,KBang,test,0
00000000000000000012,0,966,0.9106408811303356,8,82,"{""type"":""Point"",""coordinates"":[108.46592083026648,14.386968493667277]}",108.46592083026648,14.386968493667275,227.1781546849185,0.0,0,KBang,test,0
00000000000000000031,0,1142,0.863065895516908,11,82,"{""type"":""Point"",""coordinates"":[108.38587996635712,14.422271196707413]}",108.38587996635712,14.422271196707412,1233.4840869380912,0.0,0,KBang,test,0
00000000000000000087,0,1012,0.9983422449630808,12,82,"{""type"":""Point"",""coordinates"":[108.31662120879498,14.383735645403531]}",108.31662120879498,14.383735645403531,1372.0652896384483,0.0,0,KBang,test,0
00000000000000000076,0,1002,0.8441121884677466,16,82,"{""type"":""Point"",""coordinates"":[108.45191033475653,14.184846361116685]}",108.45191033475652,14.184846361116684,1214.5067456823504,0.0,0,KBang,test,0
00000000000000000037,0,829,0.8695941101700848,17,82,"{""type"":""Point"",""coordinates"":[108.42873192748074,14.188890765772161]}",108.42873192748074,14.18889076577216,4258.0703080429,0.0,0,KBang,test,0
000000000000000000b1,0,640,0.8046624954310502,22,82,"{""type"":""Point"",""coordinates"":[108.47400518047637,14.15142985782216]}",108.47400518047635,14.15142985782216,94.8011707436288,0.0,0,KBang,test,0
00000000000000000033,0,835,0.947791071023098,24,83,"{""type"":""Point"",""coordinates"":[108.5960864491176,14.356784838636502]}",108.5960864491176,14.356784838636502,162.33929387260287,0.0,0,KBang,test,0
00000000000000000082,0,899,0.8089888114998893,2,85,"{""type"":""Point"",""coordinates"":[108.53167919350163,14.37430018757444]}",108.53167919350165,14.37430018757444,292.3569023668122,0.0,0,KBang,test,0
00000000000000000013,0,1070,0.8744454247701139,6,85,"{""type"":""Point"",""coordinates"":[108.42846438141753,14.401790545568934]}",108.42846438141753,14.401790545568934,34.86879863130585,32281.0,1,KBang,test,0
00000000000000000045,0,649,0.8975833978507052,6,85,"{""type"":""Point"",""coordinates"":[108.64513656070551,14.137686908375438]}",108.64513656070552,14.137686908375438,3628.13776756735,0.0,0,KBang,test,0
0000000000000000004e,0,870,0.9272789362180932,9,85,"{""type"":""Point"",""coordinates"":[108.53329338808298,14.387236039730485]}",108.53329338808298,14.387236039730483,292.73507190878524,0.0,0,KBang,test,0
0000000000000000004d,0,1110,0.8351881223707703,10,85,"{""type"":""Point"",""coordinates"":[108.37698851885655,14.440326096872809]}",108.37698851885656,14.440326096872807,750.5542857455684,0.0,0,KBang,test,0
000000000000000000b7,0,771,0.867262565051769,15,85,"{""type"":""Point"",""coordinates"":[108.50311419215326,14.078126695604563]}",108.50311419215326,14.078126695604563,2938.403060240027,0.0,0,KBang,test,0
00000000000000000089,0,856,0.9836173942152112,16,85,"{""type"":""Point"",""coordinates"":[108.42981102993566,14.328754929414542]}",108.42981102993566,14.328754929414542,3244.075979636645,0.0,0,KBang,test,0
00000000000000000051,0,715,0.8419977443315638,25,85,"{""type"":""Point"",""coordinates"":[108.53545159299286,14.127176807192468]}",108.53545159299286,14.127176807192468,1661.3966058285514,0.0,0,KBang,test,0
00000000000000000019,0,1040,0.8476676589766156,27,85,"{""type"":""Point"",""coordinates"":[108.51469893669012,14.086211045814462]}",108.51469893669012,14.086211045814462,2020.6586352644704,0.0,0,KBang,test,0
000000000000000000ac,0,1221,0.8587500421603592,11,86,"{""type"":""Point"",""coordinates"":[108.39208257592247,14.587471972535472]}",108.39208257592249,14.587471972535472,6141.607021879342,0.0,0,KBang,test,0
000000000000000000db,0,978,0.8447828575382992,4,87,"{""type"":""Point"",""coordinates"":[108.43088567328955,14.440058550809605]}",108.43088567328957,14.440058550809605,494.2304405178003,0.0,0,KBang,test,0
00000000000000000055,0,891,0.8644520428219394,9,87,"{""type"":""Point"",""coordinates"":[108.55566469806813,14.41957789967113]}",108.55566469806811,14.41957789967113,14.909344058749896,0.0,0,KBang,test,0
000000000000000000f2,0,624,0.9840525736646132,10,87,"{""type"":""Point"",""coordinates"":[108.57479870068845,14.207752763228235]}",108.57479870068843,14.207752763228235,425.3768957082076,0.0,0,KBang,test,0
000000000000000000c0,0,779,0.887421241734226,15,87,"{""type"":""Point"",""coordinates"":[108.40663262265987,14.23173826779472]}",108.40663262265988,14.23173826779472,3228.6662836957444,0.0,0,KBang,test,0
000000000000000000c1,0,781,0.9536785905315628,15,87,"{""type"":""Point"",""coordinates"":[108.48855968631482,14.072196091203478]}",108.48855968631482,14.072196091203478,2871.66386715105,0.0,0,KBang,test,0
000000000000000000e2,0,1152,0.9170067849181496,17,87,"{""type"":""Point"",""coordinates"":[108.32093315951367,14.294798874892551]}",108.32093315951369,14.294798874892551,3765.9444873028087,0.0,0,KBang,test,0
000000000000000000f1,0,1042,0.8502644045873491,31,87,"{""type"":""Point"",""coordinates"":[108.39935536974065,14.257609972106813]}",108.39935536974065,14.257609972106811,4334.848805376617,0.0,0,KBang,test,0
00000000000000000104,0,938,0.8899680577755662,34,87,"{""type"":""Point"",""coordinates"":[108.533293388083,14.121785754018852]}",108.533293388083,14.121785754018852,1641.9707278632015,0.0,0,KBang,test,0
00000000000000000025,0,896,0.8689122144023413,2,88,"{""type"":""Point"",""coordinates"":[108.51901088740881,14.358399033217852]}",108.5190108874088,14.358399033217852,13.41341729688216,0.0,0,KBang,test,0
00000000000000000021,0,881,0.9775874418614432,16,88,"{""type"":""Point"",""coordinates"":[108.32497756416915,14.409067798488154]}",108.32497756416916,14.409067798488154,954.0415685102269,0.0,0,KBang,test,0
00000000000000000078,0,739,0.8792615297686189,3,89,"{""type"":""Point"",""coordinates"":[108.50823324016262,14.206406114710095]}",108.50823324016262,14.206406114710097,104.68649727232112,0.0,0,KBang,test,0
0000000000000000004c,0,663,0.901924410677956,4,89,"{""type"":""Point"",""coordinates"":[108.65537465672423,14.143073502448]}",108.65537465672423,14.143073502448,284.0658362375173,32209.0,1,KBang,test,0
0000000000000000004f,0,681,0.8340363976582145,5,89,"{""type"":""Point"",""coordinates"":[108.60686855546486,14.22392146364803]}",108.60686855546486,14.22392146364803,106.76444363035463,0.0,0,KBang,test,0
000000000000000000c9,0,963,0.8960284921937853,7,89,"{""type"":""Point"",""coordinates"":[108.49421828555164,14.073007647595206]}",108.49421828555164,14.073007647595206,2649.27462050774,0.0,0,KBang,test,0
00000000000000000008,0,887,0.9882214426368572,8,89,"{""type"":""Point"",""coordinates"":[108.53733779273847,14.36352254032826]}",108.53733779273848,14.36352254032826,166.8620934567759,0.0,0,KBang,test,0
00000000000000000044,0,652,0.9051257821786072,9,89,"{""type"":""Point"",""coordinates"":[108.58396215335328,14.253837572615598]}",108.58396215335328,14.253837572615598,305.7155676056788,0.0,0,KBang,test,0
000000000000000000ae,0,637,0.8681907488200521,9,89,"{""type"":""Point"",""coordinates"":[108.61791820787529,14.178915756715597]}",108.61791820787528,14.178915756715597,525.7002383084372,0.0,0,KBang,test,0
0000000000000000010b,0,664,0.941318531085914,9,89,"{""type"":""Point"",""coordinates"":[108.64378991218739,14.15412315485844]}",108.6437899121874,14.15412315485844,1001.7042518732496,0.0,0,KBang,test,0
0000000000000000014a,0,1156,0.9265556627261478,9,89,"{""type"":""Point"",""coordinates"":[108.31581411150432,14.34330943525299]}",108.31581411150432,14.34330943525299,1392.0362636906632,0.0,0,KBang,test,0
00000000000000000099,0,658,0.9496328135069704,10,89,"{""type"":""Point"",""coordinates"":[108.51038698597144,14.119360003045779]}",108.51038698597144,14.11936000304578,1896.8102756703856,0.0,0,KBang,test,0
00000000000000000118,0,733,0.950980069709318,11,89,"{""type"":""Point"",""coordinates"":[108.42657372257088,14.203440812509553]}",108.42657372257088,14.203440812509552,2526.1289590985034,0.0,0,KBang,test,0
00000000000000000030,0,891,0.8697901491653995,12,89,"{""type"":""Point"",""coordinates"":[108.48721303779668,14.12070665156392]}",108.48721303779668,14.12070665156392,2254.5697569325807,0.0,0,KBang,test,0
0000000000000000009e,0,658,0.8936897134579603,12,89,"{""type"":""Point"",""coordinates"":[108.4777775799676,14.178380664589184]}",108.4777775799676,14.178380664589184,125.92486431405293,0.0,0,KBang,test,0
0000000000000000005f,0,755,0.8287117075304418,13,89,"{""type"":""Point"",""coordinates"":[108.45433162662856,14.152236955112835]}",108.45433162662856,14.152236955112835,730.6164189874049,0.0,0,KBang,test,0
0000000000000000013c,0,1012,0.9049753802762268,14,89,"{""type"":""Point"",""coordinates"":[108.4408606823461,14.42092454818927]}",108.4408606823461,14.42092454818927,176.66916663860874,0.0,0,KBang,test,0
000000000000000000d5,0,1001,0.9542096550187528,15,89,"{""type"":""Point"",""coordinates"":[108.56563524802364,14.332799334070014]}",108.56563524802364,14.332799334070014,1388.306853690614,0.0,0,KBang,test,0
0000000000000000002e,0,677,0.8773923030960278,18,89,"{""type"":""Point"",""coordinates"":[108.58288305089835,14.23955507194141]}",108.58288305089836,14.23955507194141,724.5369403307448,0.0,0,KBang,test,0
00000000000000000179,0,937,0.8294923287482128,18,89,"{""type"":""Point"",""coordinates"":[108.43789538014558,14.352472887917822]}",108.43789538014558,14.352472887917822,2055.4364381995792,0.0,0,KBang,test,0
0000000000000000001d,0,950,0.8209027775628005,19,89,"{""type"":""Point"",""coordinates"":[108.3263242126873,14.441137653264539]}",108.3263242126873,14.44113765326454,3334.395743195165,0.0,0,KBang,test,0
000000000000000000e4,0,839,0.9765981520221272,20,89,"{""type"":""Point"",""coordinates"":[108.42145467456152,14.237668872195801]}",108.42145467456152,14.2376688721958,2002.443532773017,0.0,0,KBang,test,0
00000000000000000074,0,622,0.99351221223122,23,89,"{""type"":""Point"",""coordinates"":[108.63920595630444,14.158435105577125]}",108.63920595630444,14.158435105577125,460.1920182397049,0.0,0,KBang,test,0
0000000000000000009a,0,631,0.9422123653478036,24,89,"{""type"":""Point"",""coordinates"":[108.55943709755935,14.136607805920507]}",108.55943709755935,14.136607805920509,505.54190924207984,0.0,0,KBang,test,0
000000000000000000b6,0,840,0.8127943881548307,24,89,"{""type"":""Point"",""coordinates"":[108.61657155935715,14.494227710406866]}",108.61657155935715,14.494227710406866,8459.491363962734,0.0,0,KBang,test,0
0000000000000000015d,0,572,0.8647293878086059,30,89,"{""type"":""Point"",""coordinates"":[108.57937819747035,14.184306809889216]}",108.57937819747036,14.184306809889216,484.482009675698,0.0,0,KBang,test,0
00000000000000000028,0,707,0.9852336795984152,32,89,"{""type"":""Point"",""coordinates"":[108.42819237625326,14.25195137286999]}",108.42819237625326,14.25195137286999,1858.6940621442316,0.0,0,KBang,test,0
000000000000000000a2,0,1365,0.9065410578964204,36,89,"{""type"":""Point"",""coordinates"":[108.38938481978514,14.40637004235082]}",108.38938481978514,14.40637004235082,2888.1178308267854,0.0,0,KBang,test,0
00000000000000000139,0,1198,0.8883462097611853,50,89,"{""type"":""Point"",""coordinates"":[108.39396877566806,14.262461474052962]}",108.39396877566806,14.262461474052962,4843.528731377404,0.0,0,KBang,test,0
0000000000000000009d,0,821,0.8391011093999283,3,90,"{""type"":""Point"",""coordinates"":[108.61603200812968,14.304501878784851]}",108.61603200812968,14.304501878784851,1086.404253022179,0.0,0,KBang,test,0
000000000000000000d4,0,1502,0.9957416706703686,5,90,"{""type"":""Point"",""coordinates"":[108.33575521141533,14.236857315804079]}",108.33575521141532,14.23685731580408,10061.983092008446,0.0,0,KBang,test,0
000000000000000000bb,0,974,0.8641946991029414,7,90,"{""type"":""Point"",""coordinates"":[108.3901919170758,14.38346364023927]}",108.3901919170758,14.38346364023927,3365.0615618527127,0.0,0,KBang,test,0
00000000000000000058,0,1207,0.8695409386851193,8,90,"{""type"":""Point"",""coordinates"":[108.45055922713735,14.540847611920642]}",108.45055922713736,14.540847611920642,17.77971174630461,0.0,0,KBang,test,0
00000000000000000062,0,845,0.8936173947096283,9,90,"{""type"":""Point"",""coordinates"":[108.45379653450215,14.196163559590326]}",108.45379653450216,14.196163559590326,1523.0106982419952,0.0,0,KBang,test,0
00000000000000000129,0,1192,0.9444380891596292,9,90,"{""type"":""Point"",""coordinates"":[108.39828072638674,14.498807207188753]}",108.39828072638674,14.498807207188753,715.2911208018369,0.0,0,KBang,test,0
000000000000000000df,0,657,0.8505007096448653,10,90,"{""type"":""Point"",""coordinates"":[108.66669631429893,14.155202257313375]}",108.66669631429892,14.155202257313375,196.66357323382235,0.0,0,KBang,test,0
00000000000000000134,0,1154,0.9874998449209572,11,90,"{""type"":""Point"",""coordinates"":[108.38291912325764,14.490455310915648]}",108.38291912325764,14.490455310915648,534.5140164165736,0.0,0,KBang,test,0
00000000000000000127,0,967,0.9518857342916835,12,90,"{""type"":""Point"",""coordinates"":[108.58827410407197,14.55216926949534]}",108.58827410407196,14.55216926949534,9913.512361994692,0.0,0,KBang,test,0
0000000000000000005e,0,728,0.8529597857037706,13,90,"{""type"":""Point"",""coordinates"":[108.4729305371225,14.076780047086425]}",108.4729305371225,14.076780047086425,4399.216377411183,0.0,0,KBang,test,0
000000000000000000cf,0,1239,0.8262948691814663,13,90,"{""type"":""Point"",""coordinates"":[108.37806762131149,14.529530413446997]}",108.37806762131147,14.529530413446995,1974.592051459516,0.0,0,KBang,test,0
0000000000000000000b,0,1055,0.8065845702268398,14,90,"{""type"":""Point"",""coordinates"":[108.40016692613236,14.394245746586504]}",108.40016692613236,14.394245746586504,2137.904513097308,0.0,0,KBang,test,0
00000000000000000071,0,1045,0.9710036781479168,15,90,"{""type"":""Point"",""coordinates"":[108.54353594320274,14.580466724780507]}",108.54353594320274,14.580466724780509,9457.780502082913,0.0,0,KBang,test,0
0000000000000000004a,0,1068,0.9039935415923546,16,90,"{""type"":""Point"",""coordinates"":[108.50176308453406,14.535728563911285]}",108.50176308453406,14.535728563911285,3262.648190033557,0.0,0,KBang,test,0
00000000000000000075,0,932,0.8278860116935026,17,90,"{""type"":""Point"",""coordinates"":[108.43439052671755,14.394780838712915]}",108.43439052671756,14.394780838712917,321.9648465334471,31901.0,1,KBang,test,0
00000000000000000119,0,900,0.8482592044943474,18,90,"{""type"":""Point"",""coordinates"":[108.33360146560652,14.345735186226063]}",108.33360146560652,14.345735186226063,220.45763259560923,0.0,0,KBang,test,0
000000000000000000d2,0,1017,0.884512254549815,21,90,"{""type"":""Point"",""coordinates"":[108.52682769155548,14.100493546488648]}",108.52682769155548,14.100493546488648,962.8048924024612,0.0,0,KBang,test,0
000000000000000000b0,0,1004,0.8080203818891236,22,90,"{""type"":""Point"",""coordinates"":[108.41444942680654,14.331452685551875]}",108.41444942680654,14.331452685551875,4919.054778390912,0.0,0,KBang,test,0
00000000000000000135,0,1223,0.9893102674652176,22,90,"{""type"":""Point"",""coordinates"":[108.31150216078564,14.33091313432441]}",108.31150216078564,14.33091313432441,1862.8494247345243,0.0,0,KBang,test,0
0000000000000000011b,0,1297,0.8287919145074294,27,90,"{""type"":""Point"",""coordinates"":[108.31204171201311,14.340616138216705]}",108.31204171201313,14.340616138216705,1821.1154977531287,0.0,0,KBang,test,0
0000000000000000006e,0,1254,0.9858475676933598,29,90,"{""type"":""Point"",""coordinates"":[108.31635366273179,14.324175432632655]}",108.3163536627318,14.324175432632655,1393.62351342519,0.0,0,KBang,test,0
000000000000000000c4,0,829,0.9483457510553316,30,90,"{""type"":""Point"",""coordinates"":[108.4176822750703,14.236322223677663]}",108.4176822750703,14.236322223677664,2261.098866996613,0.0,0,KBang,test,0
00000000000000000108,0,879,0.9154601022375064,38,90,"{""type"":""Point"",""coordinates"":[108.46295552806593,14.387775590957949]}",108.46295552806592,14.387775590957949,315.8771348855717,0.0,0,KBang,test,0
00000000000000000109,0,1478,0.8080395745112393,44,90,"{""type"":""Point"",""coordinates"":[108.39127101953073,14.273778672526612]}",108.39127101953072,14.273778672526612,5211.9231541000245,0.0,0,KBang,test,0
00000000000000000168,0,1108,0.8577342664302029,6,91,"{""type"":""Point"",""coordinates"":[108.41148412460602,14.505277362817306]}",108.41148412460602,14.505277362817306,651.7344723213896,0.0,0,KBang,test,0
00000000000000000130,0,811,0.9960489790775592,8,91,"{""type"":""Point"",""coordinates"":[108.6313936112588,14.32121013043211]}",108.6313936112588,14.32121013043211,3568.957023280654,0.0,0,KBang,test,0
0000000000000000011f,0,864,0.9948496437960732,9,91,"{""type"":""Point"",""coordinates"":[108.43843493137302,14.340344133052447]}",108.43843493137302,14.340344133052447,3038.717213840218,0.0,0,KBang,test,0
00000000000000000110,0,947,0.901560317098029,11,91,"{""type"":""Point"",""coordinates"":[108.32309136442356,14.391547990449167]}",108.32309136442356,14.391547990449167,888.4347776268277,0.0,0,KBang,test,0
000000000000000000a9,0,727,0.9049050055834325,13,91,"{""type"":""Point"",""coordinates"":[108.47211898073077,14.098339800679833]}",108.47211898073076,14.098339800679833,5187.908783808925,0.0,0,KBang,test,0
0000000000000000001b,0,1229,0.8552440484063403,16,91,"{""type"":""Point"",""coordinates"":[108.3263242126873,14.26434767379857]}",108.3263242126873,14.26434767379857,7013.057607468252,0.0,0,KBang,test,0
000000000000000000fa,0,1221,0.8070038338352126,18,91,"{""type"":""Point"",""coordinates"":[108.45756893399337,14.551090167040408]}",108.45756893399336,14.551090167040408,1151.870204350991,0.0,0,KBang,test,0
00000000000000000026,0,891,0.8776984105605308,19,91,"{""type"":""Point"",""coordinates"":[108.51658513643574,14.303155230266713]}",108.51658513643574,14.303155230266713,2183.5605393198093,0.0,0,KBang,test,0
000000000000000000f7,0,1037,0.8156383262680286,31,91,"{""type"":""Point"",""coordinates"":[108.33090370946918,14.422271196707413]}",108.33090370946918,14.422271196707412,903.4360490990788,0.0,0,KBang,test,0
0000000000000000016f,0,961,0.9647807445326398,7,92,"{""type"":""Point"",""coordinates"":[108.44813347616429,14.414726397724976]}",108.44813347616429,14.414726397724976,422.9065525174567,0.0,0,KBang,test,0
00000000000000000070,0,1572,0.8419161336139248,16,92,"{""type"":""Point"",""coordinates"":[108.37079036839226,14.282674579128232]}",108.37079036839226,14.282674579128232,6617.777644000884,0.0,0,KBang,test,0
000000000000000000cc,0,1267,0.9110061873020572,18,92,"{""type"":""Point"",""coordinates"":[108.38695906881206,14.402058091632142]}",108.38695906881206,14.402058091632142,3387.657589139206,0.0,0,KBang,test,0
000000000000000000ff,0,1595,0.9940623330266014,24,92,"{""type"":""Point"",""coordinates"":[108.33818096238842,14.251144275579314]}",108.33818096238842,14.251144275579314,8504.65415701396,0.0,0,KBang,test,0
000000000000000000d7,0,971,0.8555159902413365,6,94,"{""type"":""Point"",""coordinates"":[108.50500039189888,14.369181139565082]}",108.50500039189888,14.369181139565082,478.9413672397081,0.0,0,KBang,test,0
00000000000000000046,0,1252,0.9763732700045132,13,94,"{""type"":""Point"",""coordinates"":[108.38911727372192,14.53680766636622]}",108.38911727372192,14.53680766636622,3000.523278248816,0.0,0,KBang,test,0
0000000000000000003a,0,1138,0.8302087663657671,14,94,"{""type"":""Point"",""coordinates"":[108.43358342942687,14.505277362817306]}",108.43358342942687,14.505277362817306,497.7376100057023,0.0,0,KBang,test,0
000000000000000000af,0,816,0.9929428572744126,18,94,"{""type"":""Point"",""coordinates"":[108.56051620001426,14.308546283440327]}",108.56051620001426,14.308546283440329,2698.9195159925025,0.0,0,KBang,test,0
000000000000000000fb,0,1210,0.8817609127642883,18,94,"{""type"":""Point"",""coordinates"":[108.3578545162362,14.209638962973841]}",108.3578545162362,14.20963896297384,8651.496578908696,0.0,0,KBang,test,0
000000000000000000ba,0,1017,0.965407234943322,19,94,"{""type"":""Point"",""coordinates"":[108.43304387819943,14.39882524336839]}",108.43304387819944,14.39882524336839,322.5754893500909,0.0,0,KBang,test,0
000000000000000000d1,0,1101,0.8341139851702685,19,94,"{""type"":""Point"",""coordinates"":[108.4767029366137,14.112354755290813]}",108.4767029366137,14.112354755290813,3717.545168381796,0.0,0,KBang,test,0
00000000000000000151,0,1020,0.9128319786646584,21,94,"{""type"":""Point"",""coordinates"":[108.39881581851317,14.23982261800462]}",108.39881581851316,14.23982261800462,4283.077786616254,0.0,0,KBang,test,0
00000000000000000006,0,1027,0.8823306311455101,32,94,"{""type"":""Point"",""coordinates"":[108.4117516706692,14.174336259933712]}",108.4117516706692,14.174336259933712,6657.891389550471,0.0,0,KBang,test,0
000000000000000000a7,0,893,0.9803477307473896,1,95,"{""type"":""Point"",""coordinates"":[108.55566469806813,14.389122239476093]}",108.55566469806811,14.389122239476093,1637.1801456309177,0.0,0,KBang,test,0
